"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"tWZrMpZmrDm","bo Shani Local Government Area",3,NA,NA,"bo Borno State","bo Shani Local Government Area"
"ns3vF75Y0bF","by Bayelsa State",2,NA,NA,"by Bayelsa State",NA
"wqEr1A8RSHh","by Brass Local Government Area",3,NA,NA,"by Bayelsa State","by Brass Local Government Area"
"hMI05a23sKJ","by Ekeremor Local Government Area",3,NA,NA,"by Bayelsa State","by Ekeremor Local Government Area"
"z2oxy84B0Nd","by Kolokuma/Opokuma Local Government Area",3,NA,NA,"by Bayelsa State","by Kolokuma/Opokuma Local Government Area"
"vrwifbRv2Pq","by Nembe Local Government Area",3,NA,NA,"by Bayelsa State","by Nembe Local Government Area"
"NrTQtP47M50","by Ogbia Local Government Area",3,NA,NA,"by Bayelsa State","by Ogbia Local Government Area"
"IFOh0atDC1J","by Sagbama Local Government Area",3,NA,NA,"by Bayelsa State","by Sagbama Local Government Area"
"lousIlV80fh","by Southern Ijaw Local Government Area",3,NA,NA,"by Bayelsa State","by Southern Ijaw Local Government Area"
"sUwhbVY2D0o","cr Abi Local Government Area",3,NA,NA,"cr Cross River State","cr Abi Local Government Area"
"JJNOwLhzjRt","cr Akamkpa Local Government Area",3,NA,NA,"cr Cross River State","cr Akamkpa Local Government Area"
"QDiBopYlkjc","cr Akpabuyo Local Government Area",3,NA,NA,"cr Cross River State","cr Akpabuyo Local Government Area"
"W2QpO5bmah4","cr Bakassi Local Government Area",3,NA,NA,"cr Cross River State","cr Bakassi Local Government Area"
"Nmoti6l5OVN","cr Bekwarra Local Government Area",3,NA,NA,"cr Cross River State","cr Bekwarra Local Government Area"
"tFjkRJfZefX","cr Biase Local Government Area",3,NA,NA,"cr Cross River State","cr Biase Local Government Area"
"Z1CBbXtt8Mr","cr Calabar Municipal Local Government Area",3,NA,NA,"cr Cross River State","cr Calabar Municipal Local Government Area"
"T92hNiuxwbb","cr Calabar South Local Government Area",3,NA,NA,"cr Cross River State","cr Calabar South Local Government Area"
"caG44DzHu6F","cr Cross River State",2,NA,NA,"cr Cross River State",NA
"GIpyAYxZomS","cr Etung Local Government Area",3,NA,NA,"cr Cross River State","cr Etung Local Government Area"
"LN2ZesUts0H","cr Ikom Local Government Area",3,NA,NA,"cr Cross River State","cr Ikom Local Government Area"
"g6KmQ0Xq4rM","cr Obanliku Local Government Area",3,NA,NA,"cr Cross River State","cr Obanliku Local Government Area"
"vhAuczG0Jnn","cr Obubra Local Government Area",3,NA,NA,"cr Cross River State","cr Obubra Local Government Area"
"UHsx7L74QSF","cr Obudu Local Government Area",3,NA,NA,"cr Cross River State","cr Obudu Local Government Area"
"LuVepgkLEc9","cr Odukpani Local Government Area",3,NA,NA,"cr Cross River State","cr Odukpani Local Government Area"
"Y6XWMM7TpjM","cr Ogoja Local Government Area",3,NA,NA,"cr Cross River State","cr Ogoja Local Government Area"
"HRntm3mF9dY","cr Yakurr Local Government Area",3,NA,NA,"cr Cross River State","cr Yakurr Local Government Area"
"fKxXiBDQCWZ","cr Yala Local Government Area",3,NA,NA,"cr Cross River State","cr Yala Local Government Area"
"j52EIwzpmlX","de Aniocha North Local Government Area",3,NA,NA,"de Delta State","de Aniocha North Local Government Area"
"Vv50GrOQBgt","de Aniocha South Local Government Area",3,NA,NA,"de Delta State","de Aniocha South Local Government Area"
"j2dzYRMDmxH","de Bomadi Local Government Area",3,NA,NA,"de Delta State","de Bomadi Local Government Area"
"Db3Zb7bSyXz","de Burutu Local Government Area",3,NA,NA,"de Delta State","de Burutu Local Government Area"
"m0rZG06GdPe","de Delta State",2,NA,NA,"de Delta State",NA
"PFKM91IcOjj","de Ethiope East Local Government Area",3,NA,NA,"de Delta State","de Ethiope East Local Government Area"
"KDBaiIrHbfC","de Ika South Local Government Area",3,NA,NA,"de Delta State","de Ika South Local Government Area"
"o3CXmTb1F5b","de Isoko North Local Government Area",3,NA,NA,"de Delta State","de Isoko North Local Government Area"
"CTbnkHELJH7","de Isoko South Local Government Area",3,NA,NA,"de Delta State","de Isoko South Local Government Area"
"aiGlXCcpxN3","de Ndokwa East Local Government Area",3,NA,NA,"de Delta State","de Ndokwa East Local Government Area"
"hmsWjDD64So","de Ndokwa West Local Government Area",3,NA,NA,"de Delta State","de Ndokwa West Local Government Area"
"x5mCQh9oTQL","de Oshimili North Local Government Area",3,NA,NA,"de Delta State","de Oshimili North Local Government Area"
"h087AwKU4GS","de Oshimili South Local Government Area",3,NA,NA,"de Delta State","de Oshimili South Local Government Area"
"aE3iGQ5DRBT","de Udu Local Government Area",3,NA,NA,"de Delta State","de Udu Local Government Area"
"jnXelZv9CyG","de Ughelli North Local Government Area",3,NA,NA,"de Delta State","de Ughelli North Local Government Area"
"g4LlG8QT4hc","de Ughelli South Local Government Area",3,NA,NA,"de Delta State","de Ughelli South Local Government Area"
"GOx4cJj7YMe","de Ukwuani Local Government Area",3,NA,NA,"de Delta State","de Ukwuani Local Government Area"
"URjJ5g5H80D","de Uvwie Local Government Area",3,NA,NA,"de Delta State","de Uvwie Local Government Area"
"JUzxUM1VCqi","de Warri North Local Government Area",3,NA,NA,"de Delta State","de Warri North Local Government Area"
"xcLWuab7vTk","de Warri South Local Government Area",3,NA,NA,"de Delta State","de Warri South Local Government Area"
"FkmxvfXOoEn","de Warri South West Local Government Area",3,NA,NA,"de Delta State","de Warri South West Local Government Area"
"p0fs5SPuL7W","eb Afikpo North Local Government Area",3,NA,NA,"eb Ebonyi State","eb Afikpo North Local Government Area"
"boiupsBy2Jw","eb Afikpo South Local Government Area",3,NA,NA,"eb Ebonyi State","eb Afikpo South Local Government Area"
"xWSEoKmrbBW","eb Ebonyi State",2,NA,NA,"eb Ebonyi State",NA
"BRE8G5Aioht","eb Ikwo Local Government Area",3,NA,NA,"eb Ebonyi State","eb Ikwo Local Government Area"
"ayJOmJIa9zz","eb Ivo Local Government Area",3,NA,NA,"eb Ebonyi State","eb Ivo Local Government Area"
"KX8XFw30wV5","eb Izzi Local Government Area",3,NA,NA,"eb Ebonyi State","eb Izzi Local Government Area"
"eZ8BGQE35Gc","eb Ohaozara Local Government Area",3,NA,NA,"eb Ebonyi State","eb Ohaozara Local Government Area"
"oWKBmHlff8o","eb Ohaukwu Local Government Area",3,NA,NA,"eb Ebonyi State","eb Ohaukwu Local Government Area"
"Um8AzghPVOs","eb Onicha Local Government Area",3,NA,NA,"eb Ebonyi State","eb Onicha Local Government Area"
"Y9WsQVR0EOg","ed Akoko-Edo Local Government Area",3,NA,NA,"ed Edo State","ed Akoko-Edo Local Government Area"
