"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"uepLTG8wGWJ","Nyamira County",2,"KE_County_46","Kenya","Nyamira County",NA
"v5qbFUgfIoF","Nyamira North Sub County",3,"KE_SubCounty_3180","Kenya","Nyamira County","Nyamira North Sub County"
"cxjRPbvhjzr","Nyamira Sub County",3,"KE_SubCounty_3181","Kenya","Nyamira County","Nyamira Sub County"
"mYZacFNIB3h","Nyandarua County",2,"KE_County_18","Kenya","Nyandarua County",NA
"iRK9uABUTVZ","Nyando Sub County",3,"KE_SubCounty_3064","Kenya","Kisumu County","Nyando Sub County"
"fFh3beH29fD","Nyaribari Chache Sub County",3,"KE_SubCounty_3055","Kenya","Kisii County","Nyaribari Chache Sub County"
"A6Sj8RumZ0m","Nyaribari Masaba Sub County",3,"KE_SubCounty_3056","Kenya","Kisii County","Nyaribari Masaba Sub County"
"D2lsuEzZAJP","Nyatike Sub County",3,"KE_SubCounty_3121","Kenya","Migori County","Nyatike Sub County"
"GXnD5lHeanK","Nyeri Central Sub County",3,"KE_SubCounty_3189","Kenya","Nyeri County","Nyeri Central Sub County"
"ptWVfaCIdVx","Nyeri County",2,"KE_County_19","Kenya","Nyeri County",NA
"dd7jowvUO95","Nyeri South Sub County",3,"KE_SubCounty_3191","Kenya","Nyeri County","Nyeri South Sub County"
"qerrM0Royq2","Oldonyiro Sub County",3,"KE_SubCounty_3300","Kenya","Isiolo County","Oldonyiro Sub County"
"fVSw60UAC3W","Oljoroorok Sub County",3,"KE_SubCounty_3185","Kenya","Nyandarua County","Oljoroorok Sub County"
"Lm9RMwhIu3G","Olkalou Sub County",3,"KE_SubCounty_3186","Kenya","Nyandarua County","Olkalou Sub County"
"SCbMzaOeTuR","Pokot Central Sub County",3,"KE_SubCounty_3246","Kenya","West Pokot County","Pokot Central Sub County"
"YXpHG1Ez8V2","Pokot North Sub County",3,"KE_SubCounty_3245","Kenya","West Pokot County","Pokot North Sub County"
"u2zJahNiSP5","Pokot South Sub County",3,"KE_SubCounty_3244","Kenya","West Pokot County","Pokot South Sub County"
"hJf4rt7cvI6","Rabai Sub County",3,"KE_SubCounty_3044","Kenya","Kilifi County","Rabai Sub County"
"BzFBYZhF5fx","Rachuonyo East Sub County",3,"KE_SubCounty_3001","Kenya","Homa Bay County","Rachuonyo East Sub County"
"fmsyW02tPng","Rachuonyo North  Sub County",3,"KE_SubCounty_3000","Kenya","Homa Bay County","Rachuonyo North  Sub County"
"NhsAMiaS0TD","Rachuonyo South Sub County",3,"KE_SubCounty_3002","Kenya","Homa Bay County","Rachuonyo South Sub County"
"iK2Jk2AxhlD","Rangwe Sub County",3,"KE_SubCounty_2999","Kenya","Homa Bay County","Rangwe Sub County"
"XcRpb1xsM64","Rarieda Sub County",3,"KE_SubCounty_3200","Kenya","Siaya County","Rarieda Sub County"
"OK0hW8DFHq3","Rongai Sub County",3,"KE_SubCounty_3159","Kenya","Nakuru County","Rongai Sub County"
"fT37q3rXQ35","Rongo Sub County",3,"KE_SubCounty_3126","Kenya","Migori County","Rongo Sub County"
"j7GpbairCOi","Roysambu Sub County",3,"KE_SubCounty_3150","Kenya","Nairobi County","Roysambu Sub County"
"Cc8uEFkzfVf","Ruaraka Sub County",3,"KE_SubCounty_3148","Kenya","Nairobi County","Ruaraka Sub County"
"TPRNJqSm4lK","Ruiru Sub County",3,"KE_SubCounty_3036","Kenya","Kiambu County","Ruiru Sub County"
"kMSLkN4nsRl","Runyenjes Sub County",3,"KE_SubCounty_2986","Kenya","Embu County","Runyenjes Sub County"
"urtJSF5jcBC","Sabatia Sub County",3,"KE_SubCounty_3236","Kenya","Vihiga County","Sabatia Sub County"
"y2M16lesMsF","Saboti Sub County",3,"KE_SubCounty_3217","Kenya","Trans Nzoia County","Saboti Sub County"
"WILszL634oZ","Saku Sub County",3,"KE_SubCounty_3107","Kenya","Marsabit County","Saku Sub County"
"EmQRGVtvWy3","Samburu Central Sub County",3,"KE_SubCounty_3199","Kenya","Samburu County","Samburu Central Sub County"
"o36zCRjSd4G","Samburu County",2,"KE_County_25","Kenya","Samburu County",NA
"ldZ10N9unC9","Samburu East Sub County",3,"KE_SubCounty_3197","Kenya","Samburu County","Samburu East Sub County"
"E2DGjZRlwbY","Samburu North Sub County",3,"KE_SubCounty_3198","Kenya","Samburu County","Samburu North Sub County"
"TnCu7j4XNj6","Samburu Sub County",3,NA,"Kenya","Kwale County","Samburu Sub County"
"NHRktMsAkO1","Samia Sub County",3,"KE_SubCounty_2974","Kenya","Busia County","Samia Sub County"
"LRNmnMw1fBs","Seme Sub County",3,"KE_SubCounty_3065","Kenya","Kisumu County","Seme Sub County"
"sjlSPeRgl7d","Shinyalu Sub County",3,"KE_SubCounty_3012","Kenya","Kakamega County","Shinyalu Sub County"
"u4t9H8XyU9P","Siaya County",2,"KE_County_41","Kenya","Siaya County",NA
"ScLzA7tQxrH","Sigowet/Soin Sub County",3,"KE_SubCounty_3023","Kenya","Kericho County","Sigowet/Soin Sub County"
"whWfFA9D7td","Sirisia Sub County",3,"KE_SubCounty_2971","Kenya","Bungoma County","Sirisia Sub County"
"KyuSYunELJI","Sotik Sub County",3,"KE_SubCounty_2963","Kenya","Bomet County","Sotik Sub County"
"WHG67QCDRS9","South Mugirango Sub County",3,"KE_SubCounty_3060","Kenya","Kisii County","South Mugirango Sub County"
"lmr1q6dTaso","Soy Sub County",3,"KE_SubCounty_3232","Kenya","Uasin Gishu County","Soy Sub County"
"nKHlZyN0lt9","Starehe Sub County",3,"KE_SubCounty_3140","Kenya","Nairobi County","Starehe Sub County"
"mCGytMcMf6y","Suba North Sub County",3,"KE_SubCounty_2996","Kenya","Homa Bay County","Suba North Sub County"
"HoRW5aISmiD","Suba South Sub County",3,"KE_SubCounty_2995","Kenya","Homa Bay County","Suba South Sub County"
"MYSShwNcjzb","Suba West Sub County",3,"3265","Kenya","Homa Bay County","Suba West Sub County"
"zQEuNRaPYgE","Subukia Sub County",3,"KE_SubCounty_3160","Kenya","Nakuru County","Subukia Sub County"
"m1X5Chs8cRL","Suguta Sub county",3,NA,"Kenya","Turkana County","Suguta Sub county"
"nHEr5EciFh0","Suna East Sub County",3,"KE_SubCounty_3124","Kenya","Migori County","Suna East Sub County"
"VtuwXD7O1O9","Suna West Sub County",3,"KE_SubCounty_3123","Kenya","Migori County","Suna West Sub County"
"QyGNX2DpR4h","Taita Taveta County",2,"KE_County_6","Kenya","Taita Taveta County",NA
"JsH2bnvNt2d","Tana River County",2,"KE_County_4","Kenya","Tana River County",NA
"fmNokBURXjM","Tarbaj Sub County",3,"KE_SubCounty_3241","Kenya","Wajir County","Tarbaj Sub County"
"jNzRdAwjaQ1","Taveta Sub County",3,"KE_SubCounty_3209","Kenya","Taita Taveta County","Taveta Sub County"
"iyOe3zltlp6","Teso Central Sub County",3,"3276","Kenya","Busia County","Teso Central Sub County"
"GpEIlwz3FvT","Teso North Sub County",3,"KE_SubCounty_2979","Kenya","Busia County","Teso North Sub County"
"EhchjCHkhJ9","Teso South Sub County",3,"KE_SubCounty_2978","Kenya","Busia County","Teso South Sub County"
"YT3tecc4atw","Tetu Sub County",3,"KE_SubCounty_3196","Kenya","Nyeri County","Tetu Sub County"
"T4urHM47nlm","Tharaka Nithi County",2,"KE_County_13","Kenya","Tharaka Nithi County",NA
"ZNXf7qiVh3t","Tharaka North Sub County",3,"KE_SubCounty_3212","Kenya","Tharaka Nithi County","Tharaka North Sub County"
"Yz1V5Cx8CO2","Tharaka South Sub County",3,"KE_SubCounty_3211","Kenya","Tharaka Nithi County","Tharaka South Sub County"
"YZAZ1a9MIvX","Thika Town Sub County",3,"KE_SubCounty_3037","Kenya","Kiambu County","Thika Town Sub County"
"st4v8xfqgJf","Tiaty East Sub County",3,"KE_SubCounty_2958","Kenya","Baringo County","Tiaty East Sub County"
"Mk4bMOSMRTB","Tiaty West Sub County",3,"KE_SubCounty_3253","Kenya","Baringo County","Tiaty West Sub County"
"NIVPdmQjQKg","Tigania Central Sub County",3,"KE_SubCounty_3261","Kenya","Meru County","Tigania Central Sub County"
"U3lGZ71W9Te","Tigania East Sub County",3,"KE_SubCounty_3114","Kenya","Meru County","Tigania East Sub County"
"Q4xAPhWUnYC","Tigania West Sub County",3,"KE_SubCounty_3115","Kenya","Meru County","Tigania West Sub County"
"NPYRMdqrK6L","Tinderet Sub County",3,"KE_SubCounty_3172","Kenya","Nandi County","Tinderet Sub County"
"orUwYD52An3","Tongaren Sub County",3,"KE_SubCounty_2964","Kenya","Bungoma County","Tongaren Sub County"
"PGTkGnIAZuy","Transmara East Sub County",3,"KE_SubCounty_3177","Kenya","Narok County","Transmara East Sub County"
"xAl2ixfcOFU","Transmara South Sub County",3,"3275","Kenya","Narok County","Transmara South Sub County"
"Nb6e34jNGAq","Transmara West Sub County",3,"KE_SubCounty_3178","Kenya","Narok County","Transmara West Sub County"
"mThvosEflAU","Trans Nzoia County",2,"KE_County_26","Kenya","Trans Nzoia County",NA
"KuprsuBe1l0","Turbo Sub County",3,"KE_SubCounty_3231","Kenya","Uasin Gishu County","Turbo Sub County"
"zd8rhYqGowE","Turkana Central Sub County",3,"KE_SubCounty_3223","Kenya","Turkana County","Turkana Central Sub County"
"kphDeKClFch","Turkana County",2,"KE_County_23","Kenya","Turkana County",NA
"dr8gOvVAdiE","Turkana East Sub County",3,"KE_SubCounty_3220","Kenya","Turkana County","Turkana East Sub County"
"mWpq607yRXh","Turkana North Sub County",3,"KE_SubCounty_3225","Kenya","Turkana County","Turkana North Sub County"
"iTw0sFjlqZ2","Turkana South Sub County",3,"KE_SubCounty_3221","Kenya","Turkana County","Turkana South Sub County"
"HK5SUCMQmsw","Turkana West Sub County",3,"KE_SubCounty_3224","Kenya","Turkana County","Turkana West Sub County"
"pZqQRRW7PHP","Uasin Gishu County",2,"KE_County_27","Kenya","Uasin Gishu County",NA
"InECuIlzJGx","Ugenya Sub County",3,"KE_SubCounty_3205","Kenya","Siaya County","Ugenya Sub County"
"m9nsQ1MXlVU","Ugunja Sub County",3,"KE_SubCounty_3204","Kenya","Siaya County","Ugunja Sub County"
"fCInDXluNhx","Uriri Sub County",3,"KE_SubCounty_3122","Kenya","Migori County","Uriri Sub County"
"sANMZ3lpqGs","Vihiga County",2,"KE_County_38","Kenya","Vihiga County",NA
"OOF3UX4yOt7","Vihiga Sub County",3,"KE_SubCounty_3237","Kenya","Vihiga County","Vihiga Sub County"
"yoGLpCTgjed","Voi Sub County",3,"KE_SubCounty_3206","Kenya","Taita Taveta County","Voi Sub County"
"CeLsrJOH0g9","Wajir County",2,"KE_County_8","Kenya","Wajir County",NA
"uov0yFMw9Qm","Wajir East Sub County",3,"KE_SubCounty_3242","Kenya","Wajir County","Wajir East Sub County"
"qsjAa8FE8OS","Wajir North Sub County",3,"KE_SubCounty_3243","Kenya","Wajir County","Wajir North Sub County"
"U7KFQn3Up3o","Wajir South Sub County",3,"KE_SubCounty_3238","Kenya","Wajir County","Wajir South Sub County"
"X98G0eIWdmP","Wajir West Sub County",3,"KE_SubCounty_3240","Kenya","Wajir County","Wajir West Sub County"
"f4AOiG8fYtn","Webuye East Sub County",3,"KE_SubCounty_2967","Kenya","Bungoma County","Webuye East Sub County"
"aqYhbqKclsI","Webuye West Sub County",3,"KE_SubCounty_2966","Kenya","Bungoma County","Webuye West Sub County"
"f1T0Ltob8VQ","Westlands Sub County",3,"KE_SubCounty_3155","Kenya","Nairobi County","Westlands Sub County"
"XWALbfAPa6n","West Pokot County",2,"KE_County_24","Kenya","West Pokot County",NA
"ylWg6VvADJE","West Pokot Sub County",3,"KE_SubCounty_3247","Kenya","West Pokot County","West Pokot Sub County"
"AM36DdkZ36Y","Wundanyi Sub County",3,"KE_SubCounty_3208","Kenya","Taita Taveta County","Wundanyi Sub County"
"CeukNtGhW7J","Yatta Sub County",3,"KE_SubCounty_3097","Kenya","Machakos County","Yatta Sub County"
