"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"f1b3q0aLFzW","ke Diulu Zone de Santé",3,"811301","République Démocratique du Congo","ke Kasai Oriental Province","ke Diulu Zone de Santé"
"k7iudxSjdn7","ke Kabeya Kamwanga Zone de Santé",3,"812201","République Démocratique du Congo","ke Kasai Oriental Province","ke Kabeya Kamwanga Zone de Santé"
"HN9etyIXrEE","ke Kansele Zone de Santé",3,"811402","République Démocratique du Congo","ke Kasai Oriental Province","ke Kansele Zone de Santé"
"fgHCmGhaP2X","ke Kasai Oriental Province",2,"81","République Démocratique du Congo","ke Kasai Oriental Province",NA
"w9GBwODOJNY","ke Kasansa Zone de Santé",3,"812502","République Démocratique du Congo","ke Kasai Oriental Province","ke Kasansa Zone de Santé"
"FvSLntNvpao","ke Lubilanji Zone de Santé",3,"811502","République Démocratique du Congo","ke Kasai Oriental Province","ke Lubilanji Zone de Santé"
"ucEXrvC3lau","ke Lukelenge Zone de Santé",3,"811503","République Démocratique du Congo","ke Kasai Oriental Province","ke Lukelenge Zone de Santé"
"vyzwR6KnN2M","ke Miabi Zone de Santé",3,"812101","République Démocratique du Congo","ke Kasai Oriental Province","ke Miabi Zone de Santé"
"v4bwDhzBFks","ke Mpokolo Zone de Santé",3,"811202","République Démocratique du Congo","ke Kasai Oriental Province","ke Mpokolo Zone de Santé"
"L4fvzJb0ijt","ke Mukumbi Zone de Santé",3,"812301","République Démocratique du Congo","ke Kasai Oriental Province","ke Mukumbi Zone de Santé"
"HllryitwQ4u","ke Muya Zone de Santé",3,"811401","République Démocratique du Congo","ke Kasai Oriental Province","ke Muya Zone de Santé"
"amSVlGShY91","ke Nzaba Zone de Santé",3,"811203","République Démocratique du Congo","ke Kasai Oriental Province","ke Nzaba Zone de Santé"
"sxo8WzGfbXk","ke Tshilenge Zone de Santé",3,"812501","République Démocratique du Congo","ke Kasai Oriental Province","ke Tshilenge Zone de Santé"
"PuF5BL8Npna","ke Tshishimbi Zone de Santé",3,"812302","République Démocratique du Congo","ke Kasai Oriental Province","ke Tshishimbi Zone de Santé"
"tUhIQ4MVPVI","kg Boko Zone de Santé",3,"325102","République Démocratique du Congo","kg Kwango Province","kg Boko Zone de Santé"
"vyNZCFIed9O","kg Feshi Zone de Santé",3,"325201","République Démocratique du Congo","kg Kwango Province","kg Feshi Zone de Santé"
"JkaDYyGpdPX","kg Kahemba Zone de Santé",3,"325301","République Démocratique du Congo","kg Kwango Province","kg Kahemba Zone de Santé"
"LhkH0lpHnU0","kg Kajiji Zone de Santé",3,"325302","République Démocratique du Congo","kg Kwango Province","kg Kajiji Zone de Santé"
"eIpu2GCPTIP","kg Kasongo Lunda Zone de Santé",3,"325401","République Démocratique du Congo","kg Kwango Province","kg Kasongo Lunda Zone de Santé"
"Qx104OFTrS6","kg Kenge Zone de Santé",3,"325101","République Démocratique du Congo","kg Kwango Province","kg Kenge Zone de Santé"
"lJaJ763sqNI","kg Kimbao Zone de Santé",3,"325103","République Démocratique du Congo","kg Kwango Province","kg Kimbao Zone de Santé"
"ni4XTmpzmVX","kg Kisanji Zone de Santé",3,"325202","République Démocratique du Congo","kg Kwango Province","kg Kisanji Zone de Santé"
