"id","name","level","code","admin_area_1","admin_area_2","admin_area_3"
"jCBOe9lqnqH","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"dcjY5FmzOTF","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"HBCo68CPQEk","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"tA3fA0PhSjP","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"DoRkafF3xPt","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"TeJSITkIiyp","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"uozMDX1UQGi","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"m1h3Zz8IzWR","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"HbzhmkMmulS","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"gonCPVukRUR","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"RewAXt3RvoB","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"MV3oKuMYiyN","","5","","Mauritanie","Brakna","M’Bagne (Moughataa)"
"gpSPIfZehQT","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"dYA3RywMVAi","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"aKLi0avi2bA","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"Oc6O5wbpZmd","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"irb3qZPbdt0","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"DDbT44walCf","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"XDepCiq277z","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"DBh6ZRrwb96","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"GdGh4AEgmQW","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"OGgQXXLmbv0","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"QJFX8XE3xco","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"Jaerg8AIG2M","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"vRSQtYdTF5J","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"zzVG6lm9Edt","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"m4YiqXfn26B","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"gwWQCVXu8BH","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"tkr9IRDJAtt","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"GtHRv7L0UxR","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"kux6ooveXEO","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"f70pRA8Rk7O","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"sR6rYRD6TCk","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"IoiKbdYhSoK","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"trUmM48vkHY","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"aiADsrpU23R","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"YMWs5QbYNpY","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"DmEwHlGxELc","","5","","Mauritanie","Brakna","Magtalahjar (Moughataa)"
"pJY1uJ0X5lP","","5","","Mauritanie","Brakna","Mal"
"ytscM5Ouyqx","","5","","Mauritanie","Brakna","Mal"
"tGNEChTY3sn","","5","","Mauritanie","Brakna","Mal"
"VugGEA2RhTK","","5","","Mauritanie","Brakna","Mal"
"U7NdJa1edyP","","5","","Mauritanie","Brakna","Mal"
"GTlk4QX7fbv","","5","","Mauritanie","Brakna","Mal"
"MhNjprtr8Vp","","5","","Mauritanie","Brakna","Mal"
"ky5x728abNH","","5","","Mauritanie","Brakna","Mal"
"t5arrl12n5G","","5","","Mauritanie","Brakna","Mal"
"Sh4uyG3BjZw","","5","","Mauritanie","Brakna","Mal"
"NeFzFolmFoQ","","5","","Mauritanie","Brakna","Mal"
"nU8cLkbAdte","","5","","Mauritanie","Brakna","Mal"
"Vdig8MGEDHh","","5","","Mauritanie","Brakna","Mal"
"VNKRPxdXwRd","","5","","Mauritanie","Brakna","Mal"
