facility_id,admin_area_1,admin_area_2,admin_area_3,admin_area_4
uezOdT7M9sb,République centrafricaine,RS 4,Préfecture Nana-Gribizi,District Nana-Gribizi
uf89v3OsTjx,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Baboua-Abba
uH9Q8mpNoXR,République centrafricaine,RS 2,Préfecture MambereKadei,District Berberati
uhxYtZr0dEJ,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
UiJEUbFZTDG,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
UiruQVd5OoW,République centrafricaine,RS 2,Préfecture Nana-Mambere,District Bouar-Baoro
UJ9BbWhoQIf,République centrafricaine,RS 7,Préfecture Bangui,District Bangui 2
ujbgvvbB9tE,République centrafricaine,RS 6,Préfecture Haut-Mbomou,District Haut-Mbomou
UKcrLw4CWR1,République centrafricaine,RS 3,Préfecture Ouham,District Bouca
uLBEC6GOo18,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
umLu6EJDgv3,République centrafricaine,RS 3,Préfecture Ouham-Pende,District Paoua
UNYv53EYcjq,République centrafricaine,RS 1,Préfecture Ombella-Mpoko,District Bimbo
uO9RsSwvv3U,République centrafricaine,RS 1,Préfecture Lobaye,District Mbaiki
